date,material,qty_on_hand,daily_use,days_cover,unit_cost,stock_status
2023-05-30,lime,910.1,64.41,14.7,44.60303571496107,ok
2023-05-31,chromite_ore,73717.9,2369.17,31.4,200.66597531235854,ok
2023-05-31,met_coke,7563.3,482.11,15.8,312.90878084675387,ok
2023-05-31,quartzite_flux,4957.9,209.35,23.6,28.022112469159623,ok
2023-05-31,electrode_paste,326.1,8.58,38.8,1789.9445199511372,ok
2023-05-31,lime,2622.6,63.7,42.3,44.69009439135522,ok
2023-06-01,chromite_ore,71361.1,2356.76,30.4,205.35315147564376,ok
2023-06-01,met_coke,7084.8,478.52,14.8,318.6338494828553,ok
2023-06-01,quartzite_flux,4746.1,211.83,22.6,27.623084451465527,ok
2023-06-01,electrode_paste,317.9,8.26,37.8,1839.4134022426174,ok
2023-06-01,lime,2561.7,60.95,41.3,43.80956874470428,ok
2023-06-02,chromite_ore,69079.5,2281.65,29.4,200.42956281460545,ok
2023-06-02,met_coke,6623.5,461.22,13.8,320.20573435074687,ok
2023-06-02,quartzite_flux,4541.6,204.47,21.6,28.544238458899166,ok
2023-06-02,electrode_paste,309.9,8.0,36.9,1845.3315427632185,ok
2023-06-02,lime,2502.8,58.88,40.4,44.76180277479194,ok
2023-06-03,chromite_ore,66739.0,2340.5,28.4,205.21664400350681,ok
2023-06-03,met_coke,6146.0,477.49,12.8,314.95352081270715,ok
2023-06-03,quartzite_flux,4333.5,208.06,20.6,28.375420752736787,ok
2023-06-03,electrode_paste,301.5,8.43,35.9,1832.5369200819255,ok
2023-06-03,lime,2441.6,61.23,39.4,43.023485739432076,ok
2023-06-04,chromite_ore,64422.5,2316.42,27.4,205.90669464262697,ok
2023-06-04,met_coke,5664.4,481.64,11.8,302.68214481995375,ok
2023-06-04,quartzite_flux,10689.5,217.59,50.9,28.566256068502483,ok
2023-06-04,electrode_paste,292.8,8.68,34.9,1876.6197543364544,ok
2023-06-04,lime,2379.2,62.4,38.4,45.681281480071036,ok
2023-06-05,chromite_ore,62129.0,2293.54,26.4,205.73832592717682,ok
2023-06-05,met_coke,5172.5,491.88,10.8,322.9278315740397,ok
2023-06-05,quartzite_flux,10481.8,207.68,49.9,27.43921782167717,ok
2023-06-05,electrode_paste,284.3,8.51,33.8,1851.2426956126121,ok
2023-06-05,lime,2316.8,62.32,37.4,45.52782706972832,ok
2023-06-06,chromite_ore,59750.5,2378.46,25.4,196.37134475454963,ok
2023-06-06,met_coke,4693.1,479.45,9.8,305.555549038406,ok
2023-06-06,quartzite_flux,10274.7,207.13,48.9,27.440966137610694,ok
2023-06-06,electrode_paste,275.7,8.6,32.8,1875.587702674809,ok
2023-06-06,lime,2254.4,62.42,36.4,43.833052927572915,ok
2023-06-07,chromite_ore,57532.9,2217.64,24.5,203.32686811906325,ok
2023-06-07,met_coke,13418.0,458.69,28.0,313.0037371478635,ok
2023-06-07,quartzite_flux,10074.2,200.49,48.0,27.91729291507874,ok
2023-06-07,electrode_paste,267.9,7.8,31.9,1824.072581272697,ok
2023-06-07,lime,2196.4,57.99,35.4,44.35813810376354,ok
2023-06-08,chromite_ore,55335.2,2197.72,23.5,198.02676201811863,ok
2023-06-08,met_coke,12981.0,437.09,27.0,321.5718306431191,ok
2023-06-08,quartzite_flux,9881.5,192.72,47.1,28.968969102886746,ok
2023-06-08,electrode_paste,260.2,7.64,31.0,1856.9354029392266,ok
2023-06-08,lime,2138.9,57.56,34.5,45.23223537161515,ok
2023-06-09,chromite_ore,53238.9,2096.29,22.7,204.671729216636,ok
2023-06-09,met_coke,12542.5,438.49,26.1,315.4406289446898,ok
2023-06-09,quartzite_flux,9689.9,191.59,46.1,27.23060881739908,ok
2023-06-09,electrode_paste,252.6,7.66,30.1,1818.7451965527964,ok
2023-06-09,lime,2082.9,56.0,33.6,44.67923292549639,ok
2023-06-10,chromite_ore,51055.2,2183.69,21.7,193.35200442757102,ok
2023-06-10,met_coke,12107.8,434.66,25.2,306.69476407228336,ok
2023-06-10,quartzite_flux,9498.3,191.55,45.2,28.352269483663875,ok
2023-06-10,electrode_paste,244.9,7.66,29.2,1898.3654617177904,ok
2023-06-10,lime,2026.3,56.62,32.7,42.96068485191326,ok
2023-06-11,chromite_ore,48642.1,2413.15,20.7,196.15324020442353,ok
2023-06-11,met_coke,11627.9,479.87,24.2,323.58513622683176,ok
2023-06-11,quartzite_flux,9281.8,216.51,44.2,28.56123710295924,ok
2023-06-11,electrode_paste,236.7,8.22,28.2,1861.2222081529878,ok
2023-06-11,lime,1962.2,64.09,31.6,45.596501983545856,ok
2023-06-12,chromite_ore,46340.0,2302.09,19.7,197.54810682083252,ok
2023-06-12,met_coke,11151.7,476.27,23.2,305.4732618548031,ok
2023-06-12,quartzite_flux,9068.7,213.16,43.2,27.696742794146065,ok
2023-06-12,electrode_paste,228.3,8.35,27.2,1796.4382233191425,ok
2023-06-12,lime,1900.0,62.2,30.6,43.167157020048336,ok
2023-06-13,chromite_ore,119713.3,2321.82,50.9,194.0694579101124,ok
2023-06-13,met_coke,10674.9,476.81,22.2,306.9420393849667,ok
2023-06-13,quartzite_flux,8865.6,203.04,42.2,27.55652489293051,ok
2023-06-13,electrode_paste,220.2,8.11,26.2,1802.7543829459833,ok
2023-06-13,lime,1838.5,61.48,29.7,44.68759180485733,ok
2023-06-14,chromite_ore,117415.9,2297.4,50.0,198.17251812731317,ok
2023-06-14,met_coke,10191.3,483.51,21.2,307.7554887684496,ok
2023-06-14,quartzite_flux,8656.7,208.9,41.2,27.30079634467787,ok
2023-06-14,electrode_paste,211.9,8.28,25.2,1844.9177768583595,ok
2023-06-14,lime,1774.5,63.98,28.6,45.748496393852534,ok
2023-06-15,chromite_ore,115022.5,2393.45,48.9,197.92397731412254,ok
2023-06-15,met_coke,9728.1,463.24,20.3,309.70684386952547,ok
2023-06-15,quartzite_flux,8452.1,204.63,40.2,27.187688086823314,ok
2023-06-15,electrode_paste,203.8,8.11,24.3,1843.1711212343196,ok
2023-06-15,lime,1713.7,60.79,27.6,43.235489462634206,ok
2023-06-16,chromite_ore,112638.0,2384.44,47.9,197.00962215912713,ok
2023-06-16,met_coke,9237.1,490.95,19.2,307.9029411801465,ok
2023-06-16,quartzite_flux,8241.3,210.83,39.2,27.5209128656124,ok
2023-06-16,electrode_paste,195.4,8.41,23.3,1804.4376863564162,ok
2023-06-16,lime,1652.9,60.84,26.7,44.565648001289404,ok
2023-06-17,chromite_ore,110240.8,2397.18,46.9,194.44900976018045,ok
2023-06-17,met_coke,8727.7,509.48,18.2,303.5791909961627,ok
2023-06-17,quartzite_flux,8023.1,218.15,38.2,28.2345971299932,ok
2023-06-17,electrode_paste,186.9,8.56,22.2,1843.1170007705307,ok
2023-06-17,lime,1590.3,62.57,25.7,44.901512049445564,ok
2023-06-18,chromite_ore,107859.3,2381.56,45.9,194.74032108719607,ok
2023-06-18,met_coke,8238.4,489.21,17.2,322.347759058547,ok
2023-06-18,quartzite_flux,7802.8,220.28,37.2,29.015908890622164,ok
2023-06-18,electrode_paste,178.1,8.74,21.2,1870.1842906209329,ok
2023-06-18,lime,1526.5,63.82,24.6,45.46797387597029,ok
2023-06-19,chromite_ore,105511.4,2347.92,44.9,196.98113258121904,ok
2023-06-19,met_coke,7755.2,483.3,16.2,314.5676865358771,ok
2023-06-19,quartzite_flux,7597.9,204.95,36.2,27.92974181126836,ok
2023-06-19,electrode_paste,169.8,8.29,20.2,1893.8721902214338,ok
2023-06-19,lime,1465.0,61.45,23.6,45.21039011652779,ok
2023-06-20,chromite_ore,103195.3,2316.06,43.9,202.50351780935617,ok
2023-06-20,met_coke,7290.8,464.32,15.2,322.8343607973408,ok
2023-06-20,quartzite_flux,7390.4,207.44,35.2,27.66920456142756,ok
2023-06-20,electrode_paste,161.7,8.18,19.2,1818.9419547684565,ok
2023-06-20,lime,1404.2,60.83,22.6,44.889960160640896,ok
2023-06-21,chromite_ore,100795.8,2399.47,42.9,201.33285878151352,ok
2023-06-21,met_coke,6812.2,478.58,14.2,312.4373761270942,ok
2023-06-21,quartzite_flux,7177.5,212.9,34.2,28.8253281167943,ok
2023-06-21,electrode_paste,153.4,8.25,18.3,1907.6005280265617,ok
2023-06-21,lime,1343.0,61.25,21.7,45.1442404531099,ok
2023-06-22,chromite_ore,98410.0,2385.78,41.9,201.81270127785876,ok
2023-06-22,met_coke,6347.8,464.4,13.2,315.44123110099866,ok
2023-06-22,quartzite_flux,6974.9,202.64,33.2,28.7067183981431,ok
2023-06-22,electrode_paste,145.2,8.19,17.3,1874.3436692101302,ok
2023-06-22,lime,1280.2,62.74,20.6,43.237510340064134,ok
2023-06-23,chromite_ore,96139.5,2270.53,40.9,201.0290664026996,ok
2023-06-23,met_coke,5883.3,464.52,12.3,306.4580456850838,ok
2023-06-23,quartzite_flux,6776.5,198.44,32.3,27.95693236165585,ok
2023-06-23,electrode_paste,137.0,8.24,16.3,1858.7291660100407,ok
2023-06-23,lime,1221.2,59.05,19.7,44.068135807111545,ok
2023-06-24,chromite_ore,93833.9,2305.59,39.9,195.86044529578652,ok
2023-06-24,met_coke,5402.1,481.18,11.3,309.4028003357937,ok
2023-06-24,quartzite_flux,6568.3,208.16,31.3,28.969518129128446,ok
2023-06-24,electrode_paste,128.6,8.33,15.3,1864.27255082868,ok
2023-06-24,lime,1161.4,59.74,18.7,43.22865316272455,ok
2023-06-25,chromite_ore,91552.2,2281.68,39.0,202.66030746421197,ok
2023-06-25,met_coke,4915.0,487.1,10.2,306.71218360336957,ok
2023-06-25,quartzite_flux,6362.9,205.38,30.3,27.793486287405855,ok
2023-06-25,electrode_paste,120.2,8.4,14.3,1864.8873497614425,ok
2023-06-25,lime,1099.1,62.37,17.7,45.467993689137465,ok
2023-06-26,chromite_ore,89261.8,2290.45,38.0,201.19039959040592,ok
2023-06-26,met_coke,13653.3,475.36,28.4,318.190102426012,ok
2023-06-26,quartzite_flux,6152.9,210.06,29.3,28.954039994272325,ok
2023-06-26,electrode_paste,325.3,8.3,38.7,1884.0803643000122,ok
2023-06-26,lime,1037.9,61.18,16.7,45.045000716952146,ok
2023-06-27,chromite_ore,86971.9,2289.94,37.0,200.23055773939208,ok
2023-06-27,met_coke,13168.5,484.73,27.4,309.58478158082465,ok
2023-06-27,quartzite_flux,5945.5,207.32,28.3,29.024047914178865,ok
2023-06-27,electrode_paste,316.8,8.45,37.7,1899.0506258185753,ok
2023-06-27,lime,977.1,60.85,15.8,45.74923619967444,ok
2023-06-28,chromite_ore,84703.6,2268.27,36.0,199.25016028337802,ok
2023-06-28,met_coke,12696.0,472.58,26.4,320.07775904707495,ok
2023-06-28,quartzite_flux,5733.5,212.09,27.3,28.5930331787398,ok
2023-06-28,electrode_paste,308.5,8.34,36.7,1839.8528797812871,ok
2023-06-28,lime,915.9,61.16,14.8,44.24864496473245,ok
2023-06-29,chromite_ore,82447.3,2256.33,35.1,199.03221485491164,ok
2023-06-29,met_coke,12211.3,484.66,25.4,318.13054440334673,ok
2023-06-29,quartzite_flux,5522.2,211.29,26.3,27.9253505799463,ok
2023-06-29,electrode_paste,300.1,8.32,35.7,1789.1126836868266,ok
2023-06-29,lime,2356.4,60.86,38.0,44.80645697503917,ok
2023-06-30,chromite_ore,80098.9,2348.35,34.1,197.82129975653555,ok
2023-06-30,met_coke,11737.0,474.32,24.5,314.3862159141167,ok
2023-06-30,quartzite_flux,5312.3,209.89,25.3,28.08900956713702,ok
2023-06-30,electrode_paste,291.7,8.47,34.7,1785.614614564478,ok
2023-06-30,lime,2292.7,63.72,37.0,42.89894918259085,ok
2023-07-01,chromite_ore,77679.8,2419.08,33.1,194.93418805081782,ok
2023-07-01,met_coke,11240.7,496.28,23.4,308.76022557612947,ok
2023-07-01,quartzite_flux,5090.8,221.49,24.2,27.936865274566344,ok
2023-07-01,electrode_paste,282.9,8.74,33.7,1816.8557089854467,ok
2023-07-01,lime,2230.5,62.17,36.0,43.924795969688894,ok
2023-07-02,chromite_ore,75268.5,2411.31,32.0,198.42932351648787,ok
2023-07-02,met_coke,10735.6,505.07,22.4,318.07736755679724,ok
2023-07-02,quartzite_flux,4869.4,221.4,23.2,27.738317777015382,ok
2023-07-02,electrode_paste,274.2,8.75,32.6,1856.3559306200038,ok
2023-07-02,lime,2166.6,63.9,34.9,45.716427857362376,ok
2023-07-03,chromite_ore,72885.0,2383.57,31.0,204.5176021277897,ok
2023-07-03,met_coke,10246.7,488.93,21.3,305.4221128984685,ok
2023-07-03,quartzite_flux,4655.8,213.58,22.2,28.109258553823544,ok
2023-07-03,electrode_paste,265.5,8.65,31.6,1888.7202767981305,ok
2023-07-03,lime,2105.8,60.83,34.0,43.09246018245296,ok
2023-07-04,chromite_ore,70581.6,2303.4,30.0,198.8963739639604,ok
2023-07-04,met_coke,9775.9,470.81,20.4,318.4451348707913,ok
2023-07-04,quartzite_flux,4443.8,211.96,21.2,28.79833463440416,ok
2023-07-04,electrode_paste,257.2,8.34,30.6,1851.665332999955,ok
2023-07-04,lime,2044.9,60.95,33.0,45.40459880816286,ok
2023-07-05,chromite_ore,68230.4,2351.15,29.0,193.47874080371662,ok
2023-07-05,met_coke,9294.8,481.12,19.4,320.2480957137099,ok
2023-07-05,quartzite_flux,4234.6,209.21,20.2,28.364277889882807,ok
2023-07-05,electrode_paste,248.5,8.7,29.6,1881.5392534701937,ok
2023-07-05,lime,1982.8,62.09,32.0,42.869801915003045,ok
2023-07-06,chromite_ore,65850.1,2380.33,28.0,194.8664468850894,ok
2023-07-06,met_coke,8801.3,493.52,18.3,310.43017074447437,ok
2023-07-06,quartzite_flux,10876.4,212.72,51.8,27.52362741167854,ok
2023-07-06,electrode_paste,239.9,8.63,28.6,1793.9665443441688,ok
2023-07-06,lime,1918.0,64.79,30.9,44.7883430940443,ok
2023-07-07,chromite_ore,63556.5,2293.6,27.0,192.25535178610133,ok
2023-07-07,met_coke,8328.4,472.86,17.4,305.9774416869002,ok
2023-07-07,quartzite_flux,10671.0,205.42,50.8,28.870590506538264,ok
2023-07-07,electrode_paste,231.5,8.41,27.6,1807.5277457101222,ok
2023-07-07,lime,1856.1,61.9,29.9,43.46780441254898,ok
2023-07-08,chromite_ore,61126.3,2430.16,26.0,192.5140152114548,ok
2023-07-08,met_coke,7839.1,489.31,16.3,319.5222550520208,ok
2023-07-08,quartzite_flux,10465.3,205.65,49.8,27.49686395389345,ok
2023-07-08,electrode_paste,223.1,8.39,26.6,1896.618341656944,ok
2023-07-08,lime,1793.6,62.47,28.9,44.69834509802246,ok
2023-07-09,chromite_ore,58676.1,2450.27,25.0,203.53778184635803,ok
2023-07-09,met_coke,7347.7,491.42,15.3,313.7520421508128,ok
2023-07-09,quartzite_flux,10247.2,218.12,48.8,27.67615102312183,ok
2023-07-09,electrode_paste,214.3,8.8,25.5,1787.4773429924883,ok
2023-07-09,lime,1731.2,62.41,27.9,45.144615824552424,ok
2023-07-10,chromite_ore,56318.4,2357.61,24.0,194.13668306111535,ok
2023-07-10,met_coke,6870.6,477.08,14.3,314.23171981828375,ok
2023-07-10,quartzite_flux,10030.1,217.14,47.8,27.29847540291138,ok
2023-07-10,electrode_paste,206.0,8.27,24.5,1844.7136558957857,ok
2023-07-10,lime,1666.7,64.52,26.9,43.539350194515514,ok
2023-07-11,chromite_ore,53892.2,2426.2,22.9,204.36326110753745,ok
2023-07-11,met_coke,6394.6,476.0,13.3,320.4821457233542,ok
2023-07-11,quartzite_flux,9816.7,213.35,46.7,28.163171882253323,ok
2023-07-11,electrode_paste,197.6,8.4,23.5,1889.8367549631987,ok
2023-07-11,lime,1603.3,63.39,25.9,45.01136391470308,ok
2023-07-12,chromite_ore,51483.5,2408.77,21.9,198.69218270864758,ok
2023-07-12,met_coke,5908.1,486.52,12.3,321.47652753491917,ok
2023-07-12,quartzite_flux,9611.4,205.39,45.8,27.242450226424,ok
2023-07-12,electrode_paste,189.3,8.31,22.5,1895.1476849554567,ok
2023-07-12,lime,1542.4,60.93,24.9,44.83603127452766,ok
2023-07-13,chromite_ore,49181.3,2302.17,20.9,196.9853510319585,ok
2023-07-13,met_coke,5420.2,487.91,11.3,305.47389703117983,ok
2023-07-13,quartzite_flux,9394.3,217.04,44.7,27.466296995149477,ok
2023-07-13,electrode_paste,180.6,8.69,21.5,1812.6709429583673,ok
2023-07-13,lime,1477.9,64.44,23.8,44.54262603695042,ok
2023-07-14,chromite_ore,46912.2,2269.07,20.0,192.96474246987424,ok
2023-07-14,met_coke,4957.0,463.2,10.3,315.52325760083437,ok
2023-07-14,quartzite_flux,9182.5,211.82,43.7,27.94980697387019,ok
2023-07-14,electrode_paste,172.3,8.29,20.5,1860.7002562320042,ok
2023-07-14,lime,1416.4,61.52,22.8,44.799230137951916,ok
2023-07-15,chromite_ore,140264.9,2361.06,59.7,192.22930631600676,ok
2023-07-15,met_coke,12894.2,472.23,26.9,323.169219846517,ok
2023-07-15,quartzite_flux,8969.5,212.96,42.7,28.179896164492316,ok
2023-07-15,electrode_paste,163.7,8.61,19.5,1818.1063753911235,ok
2023-07-15,lime,1352.8,63.59,21.8,42.689428202981404,ok
2023-07-16,chromite_ore,137866.8,2398.13,58.7,205.01573411349452,ok
2023-07-16,met_coke,12399.4,494.74,25.8,321.28337075649836,ok
2023-07-16,quartzite_flux,8758.1,211.46,41.7,28.77550833435625,ok
2023-07-16,electrode_paste,155.2,8.54,18.5,1864.467982461612,ok
2023-07-16,lime,1291.6,61.16,20.8,43.30077922729713,ok
2023-07-17,chromite_ore,135565.5,2301.28,57.7,192.87498266143368,ok
2023-07-17,met_coke,11924.0,475.4,24.8,320.98684506611835,ok
2023-07-17,quartzite_flux,8547.9,210.19,40.7,27.359466179992417,ok
2023-07-17,electrode_paste,146.7,8.42,17.5,1793.5094569826533,ok
2023-07-17,lime,1231.2,60.44,19.9,45.267973143533666,ok
2023-07-18,chromite_ore,133333.0,2232.47,56.7,192.3126826716273,ok
2023-07-18,met_coke,11469.3,454.72,23.9,313.80614202928297,ok
2023-07-18,quartzite_flux,8339.3,208.61,39.7,27.409756275302293,ok
2023-07-18,electrode_paste,138.7,8.01,16.5,1858.0288349304133,ok
2023-07-18,lime,1171.7,59.49,18.9,44.92905830424621,ok
2023-07-19,chromite_ore,130987.1,2345.95,55.7,202.67722301548173,ok
2023-07-19,met_coke,10992.2,477.14,22.9,313.9877594973653,ok
2023-07-19,quartzite_flux,8131.1,208.2,38.7,27.518490240613897,ok
2023-07-19,electrode_paste,130.8,7.95,15.6,1869.2867605840595,ok
2023-07-19,lime,1113.1,58.65,18.0,45.42884277095021,ok
2023-07-20,chromite_ore,128668.3,2318.8,54.8,205.25750205416753,ok
2023-07-20,met_coke,10529.1,463.02,21.9,313.25769747296334,ok
2023-07-20,quartzite_flux,7923.3,207.83,37.7,27.63584681150321,ok
2023-07-20,electrode_paste,122.6,8.21,14.6,1869.7393850207056,ok
2023-07-20,lime,1050.8,62.22,16.9,44.973686146266544,ok
2023-07-21,chromite_ore,126391.8,2276.43,53.8,198.6481216361727,ok
2023-07-21,met_coke,10050.7,478.41,20.9,305.84224944015745,ok
2023-07-21,quartzite_flux,7715.9,207.35,36.7,27.71665140001821,ok
2023-07-21,electrode_paste,314.2,8.14,37.4,1806.6569648727523,ok
2023-07-21,lime,988.6,62.29,15.9,43.281344198931386,ok
2023-07-22,chromite_ore,123940.9,2450.91,52.7,192.4232616817665,ok
2023-07-22,met_coke,9561.1,489.63,19.9,309.63108808696217,ok
2023-07-22,quartzite_flux,7505.5,210.4,35.7,28.08434144716369,ok
2023-07-22,electrode_paste,305.5,8.73,36.4,1902.6877040718325,ok
2023-07-22,lime,926.1,62.41,14.9,43.15507035605282,ok
2023-07-23,chromite_ore,121504.6,2436.29,51.7,200.12650233482,ok
2023-07-23,met_coke,9078.8,482.33,18.9,319.24486001182964,ok
2023-07-23,quartzite_flux,7290.4,215.12,34.7,28.440654591034516,ok
2023-07-23,electrode_paste,296.9,8.52,35.3,1841.355765895746,ok
2023-07-23,lime,2634.5,62.22,42.5,45.07717199183327,ok
2023-07-24,chromite_ore,119198.5,2306.15,50.7,202.407889361804,ok
2023-07-24,met_coke,8629.3,449.43,18.0,308.6052293633297,ok
2023-07-24,quartzite_flux,7088.3,202.08,33.8,28.327266982284918,ok
2023-07-24,electrode_paste,288.6,8.3,34.4,1833.1780492101768,ok
2023-07-24,lime,2573.4,61.12,41.5,43.18336220746146,ok
2023-07-25,chromite_ore,116951.2,2247.25,49.8,192.78462866998353,ok
2023-07-25,met_coke,8160.0,469.31,17.0,305.93025622233483,ok
2023-07-25,quartzite_flux,6888.9,199.43,32.8,28.679457174298705,ok
2023-07-25,electrode_paste,280.5,8.11,33.4,1786.599686261098,ok
2023-07-25,lime,2515.4,57.97,40.6,44.25283474575888,ok
2023-07-26,chromite_ore,114736.5,2214.71,48.8,194.55911664149315,ok
2023-07-26,met_coke,7699.2,460.84,16.0,307.6290525423086,ok
2023-07-26,quartzite_flux,6687.5,201.36,31.8,27.903361263149094,ok
2023-07-26,electrode_paste,272.7,7.86,32.5,1802.5878902374948,ok
2023-07-26,lime,2457.3,58.19,39.6,42.77188289268,ok
2023-07-27,chromite_ore,112552.1,2184.46,47.9,204.56109200591968,ok
2023-07-27,met_coke,7238.8,460.36,15.1,310.7645620467573,ok
2023-07-27,quartzite_flux,6489.1,198.38,30.9,28.272026695667552,ok
2023-07-27,electrode_paste,264.6,8.06,31.5,1815.2341650753851,ok
2023-07-27,lime,2399.7,57.59,38.7,43.60949913593648,ok
2023-07-28,chromite_ore,110419.4,2132.62,47.0,196.4215737851882,ok
2023-07-28,met_coke,6780.7,458.1,14.1,322.5578102229611,ok
2023-07-28,quartzite_flux,6297.8,191.38,30.0,28.057794741572124,ok
2023-07-28,electrode_paste,256.8,7.78,30.6,1847.8294645250924,ok
2023-07-28,lime,2341.6,58.05,37.8,42.74239698085466,ok
2023-07-29,chromite_ore,108108.2,2311.24,46.0,205.55498405418246,ok
2023-07-29,met_coke,6313.9,466.84,13.2,317.06427688869525,ok
2023-07-29,quartzite_flux,6095.0,202.72,29.0,27.81517588696019,ok
2023-07-29,electrode_paste,248.9,7.92,29.6,1860.0273585392513,ok
2023-07-29,lime,2283.5,58.12,36.8,45.21946790849097,ok
2023-07-30,chromite_ore,105817.9,2290.27,45.0,197.808493546885,ok
2023-07-30,met_coke,5848.7,465.16,12.2,323.81068892917716,ok
2023-07-30,quartzite_flux,5893.4,201.63,28.1,27.456563330091413,ok
2023-07-30,electrode_paste,240.8,8.06,28.7,1869.6183397911782,ok
2023-07-30,lime,2221.0,62.5,35.8,43.40526352483741,ok
2023-07-31,chromite_ore,103566.9,2251.03,44.1,195.92162551062526,ok
2023-07-31,met_coke,5395.9,452.84,11.2,303.52449711022473,ok
2023-07-31,quartzite_flux,5697.1,196.33,27.1,28.442957133906805,ok
2023-07-31,electrode_paste,233.0,7.87,27.7,1815.4331975727748,ok
2023-07-31,lime,2161.9,59.12,34.9,45.66802045461378,ok
2023-08-01,chromite_ore,101364.2,2202.69,43.1,200.87384101552306,ok
2023-08-01,met_coke,4937.0,458.87,10.3,307.91412108398,ok
2023-08-01,quartzite_flux,5495.4,201.63,26.2,27.709193774407595,ok
2023-08-01,electrode_paste,224.9,8.02,26.8,1799.238381136523,ok
2023-08-01,lime,2104.3,57.52,33.9,44.323549396534794,ok
2023-08-02,chromite_ore,99158.5,2205.67,42.2,203.84697621698106,ok
2023-08-02,met_coke,12151.7,463.24,25.3,313.0995780265705,ok
2023-08-02,quartzite_flux,5298.7,196.74,25.2,28.838142323770896,ok
2023-08-02,electrode_paste,216.9,8.0,25.8,1787.2280833800883,ok
2023-08-02,lime,2046.4,57.95,33.0,44.58366742179179,ok
2023-08-03,chromite_ore,96962.3,2196.24,41.3,193.87074324851625,ok
2023-08-03,met_coke,11704.8,446.9,24.4,311.6305603816334,ok
2023-08-03,quartzite_flux,5105.7,193.04,24.3,28.642361944363067,ok
2023-08-03,electrode_paste,209.2,7.78,24.9,1860.661563025238,ok
2023-08-03,lime,1988.3,58.14,32.1,45.382475403986476,ok
2023-08-04,chromite_ore,94774.3,2188.05,40.3,193.64368529439295,ok
2023-08-04,met_coke,11253.0,451.81,23.4,312.0577349038682,ok
2023-08-04,quartzite_flux,4908.0,197.65,23.4,28.65584668149468,ok
2023-08-04,electrode_paste,201.3,7.88,24.0,1795.7189868690652,ok
2023-08-04,lime,1929.5,58.76,31.1,45.06200820746653,ok
2023-08-05,chromite_ore,92397.6,2376.67,39.3,202.22415959831602,ok
2023-08-05,met_coke,10775.9,477.1,22.4,318.45634676620205,ok
2023-08-05,quartzite_flux,4697.8,210.27,22.4,27.61935859969032,ok
2023-08-05,electrode_paste,192.9,8.35,23.0,1884.0544820438301,ok
2023-08-05,lime,1868.8,60.74,30.1,44.69423729188815,ok
2023-08-06,chromite_ore,90034.2,2363.34,38.3,199.03378167409795,ok
2023-08-06,met_coke,10304.5,471.37,21.5,317.1901828902695,ok
2023-08-06,quartzite_flux,4481.7,216.07,21.3,27.43720532453069,ok
2023-08-06,electrode_paste,184.5,8.39,22.0,1791.0683681834996,ok
2023-08-06,lime,1808.1,60.66,29.2,45.72814816974897,ok
2023-08-07,chromite_ore,87749.6,2284.63,37.3,196.98749359828452,ok
2023-08-07,met_coke,9844.0,460.53,20.5,324.04347616559795,ok
2023-08-07,quartzite_flux,4280.5,201.2,20.4,28.582388455645976,ok
2023-08-07,electrode_paste,176.5,8.06,21.0,1793.879048289971,ok
2023-08-07,lime,1747.1,60.96,28.2,42.68502301069998,ok
2023-08-08,chromite_ore,85464.3,2285.27,36.4,195.53021966199893,ok
2023-08-08,met_coke,9375.3,468.73,19.5,319.4513436549382,ok
2023-08-08,quartzite_flux,10756.9,204.8,51.2,29.1006854035493,ok
2023-08-08,electrode_paste,168.5,7.96,20.1,1820.1219281026235,ok
2023-08-08,lime,1686.4,60.79,27.2,43.17402215957273,ok
2023-08-09,chromite_ore,83188.4,2275.91,35.4,202.52466559215802,ok
2023-08-09,met_coke,8927.6,447.64,18.6,314.7341641387526,ok
2023-08-09,quartzite_flux,10554.6,202.36,50.3,27.754748078887914,ok
2023-08-09,electrode_paste,160.3,8.24,19.1,1805.7621638458215,ok
2023-08-09,lime,1627.4,58.99,26.2,45.29389955641378,ok
2023-08-10,chromite_ore,80969.0,2219.45,34.5,203.4442455295016,ok
2023-08-10,met_coke,8477.4,450.24,17.7,313.32476282742937,ok
2023-08-10,quartzite_flux,10357.6,196.94,49.3,28.488691026720566,ok
2023-08-10,electrode_paste,152.1,8.22,18.1,1894.261781014188,ok
2023-08-10,lime,1566.0,61.39,25.3,44.74980842468273,ok
2023-08-11,chromite_ore,78666.8,2302.22,33.5,199.06980973753363,ok
2023-08-11,met_coke,8003.2,474.23,16.7,316.6996830672362,ok
2023-08-11,quartzite_flux,10150.5,207.12,48.3,27.621485953347204,ok
2023-08-11,electrode_paste,144.0,8.1,17.1,1878.800677033018,ok
2023-08-11,lime,1507.3,58.71,24.3,43.3309265632469,ok
2023-08-12,chromite_ore,76297.1,2369.68,32.5,198.0836995998177,ok
2023-08-12,met_coke,7541.6,461.54,15.7,309.8791711824761,ok
2023-08-12,quartzite_flux,9945.9,204.59,47.4,28.381247104641634,ok
2023-08-12,electrode_paste,135.5,8.44,16.1,1911.8728017787653,ok
2023-08-12,lime,1445.9,61.33,23.3,44.835760871256994,ok
2023-08-13,chromite_ore,74012.5,2284.64,31.5,203.94021813291968,ok
2023-08-13,met_coke,7077.9,463.71,14.7,304.96335338095156,ok
2023-08-13,quartzite_flux,9733.7,212.23,46.4,28.853711806568242,ok
2023-08-13,electrode_paste,127.4,8.16,15.2,1871.7619882698793,ok
2023-08-13,lime,1385.1,60.81,22.3,43.67523487492805,ok
